,user_id,gender,occupation,zipcode,age_desc,occ_desc
3500,3501,FEMALE,7,30309,35-44,EXECUTIVE/MANAGERIAL
3501,3502,FEMALE,7,80503,18-24,EXECUTIVE/MANAGERIAL
3502,3503,MALE,4,59715,18-24,COLLEGE/GRAD STUDENT
3503,3504,MALE,7,02215,18-24,EXECUTIVE/MANAGERIAL
3504,3505,FEMALE,15,55455,25-34,SCIENTIST
3505,3506,MALE,12,80503,18-24,PROGRAMMER
3506,3507,MALE,0,02472,25-34,OTHER OR NOT SPECIFIED
3507,3508,MALE,4,02151,18-24,COLLEGE/GRAD STUDENT
3508,3509,MALE,4,02115,18-24,COLLEGE/GRAD STUDENT
3509,3510,FEMALE,4,02142,18-24,COLLEGE/GRAD STUDENT
3510,3511,MALE,0,88004,50-55,OTHER OR NOT SPECIFIED
3511,3512,MALE,17,02140,18-24,TECHNICIAN/ENGINEER
3512,3513,MALE,16,01890,25-34,SELF-EMPLOYED
3513,3514,MALE,12,30318,18-24,PROGRAMMER
3514,3515,MALE,3,55042,35-44,CLERICAL/ADMIN
3515,3516,MALE,4,42101,18-24,COLLEGE/GRAD STUDENT
3516,3517,MALE,12,53713,18-24,PROGRAMMER
3517,3518,FEMALE,7,11215,18-24,EXECUTIVE/MANAGERIAL
3518,3519,FEMALE,14,11215,25-34,SALES/MARKETING
3519,3520,MALE,0,40515,25-34,OTHER OR NOT SPECIFIED
3520,3521,MALE,0,53213,25-34,OTHER OR NOT SPECIFIED
3521,3522,MALE,0,97469,18-24,OTHER OR NOT SPECIFIED
3522,3523,MALE,7,53404,35-44,EXECUTIVE/MANAGERIAL
3523,3524,FEMALE,0,83355,25-34,OTHER OR NOT SPECIFIED
3524,3525,FEMALE,4,02142,18-24,COLLEGE/GRAD STUDENT
3525,3526,MALE,2,62263-3004,35-44,ARTIST
3526,3527,MALE,0,53213,25-34,OTHER OR NOT SPECIFIED
3527,3528,MALE,5,41144,35-44,CUSTOMER SERVICE
3528,3529,FEMALE,1,97361,45-49,ACADEMIC/EDUCATOR
3529,3530,MALE,0,77058,25-34,OTHER OR NOT SPECIFIED
3530,3531,FEMALE,11,55409,25-34,LAWYER
3531,3532,FEMALE,14,10028,35-44,SALES/MARKETING
3532,3533,MALE,2,55344,25-34,ARTIST
3533,3534,MALE,17,68506,35-44,TECHNICIAN/ENGINEER
3534,3535,MALE,18,77630,45-49,TRADESMAN/CRAFTSMAN
3535,3536,MALE,4,57103,18-24,COLLEGE/GRAD STUDENT
3536,3537,MALE,10,97402,UNDER 18,K-12 STUDENT
3537,3538,MALE,0,40504,35-44,OTHER OR NOT SPECIFIED
3538,3539,FEMALE,4,77006,25-34,COLLEGE/GRAD STUDENT
3539,3540,MALE,17,57106,18-24,TECHNICIAN/ENGINEER
3540,3541,MALE,3,02494,25-34,CLERICAL/ADMIN
3541,3542,MALE,15,14803,25-34,SCIENTIST
3542,3543,MALE,17,60659,25-34,TECHNICIAN/ENGINEER
3543,3544,FEMALE,4,92507,25-34,COLLEGE/GRAD STUDENT
3544,3545,MALE,12,92507,35-44,PROGRAMMER
3545,3546,MALE,20,41706,25-34,WRITER
3546,3547,MALE,16,94108,35-44,SELF-EMPLOYED
3547,3548,MALE,7,92965,45-49,EXECUTIVE/MANAGERIAL
3548,3549,FEMALE,7,60137,35-44,EXECUTIVE/MANAGERIAL
3549,3550,MALE,5,55447,25-34,CUSTOMER SERVICE
3550,3551,FEMALE,0,98374,56+,OTHER OR NOT SPECIFIED
3551,3552,FEMALE,2,02879,35-44,ARTIST
3552,3553,MALE,16,61600,35-44,SELF-EMPLOYED
3553,3554,MALE,15,15203,25-34,SCIENTIST
3554,3555,MALE,7,55430,56+,EXECUTIVE/MANAGERIAL
3555,3556,MALE,17,03038,25-34,TECHNICIAN/ENGINEER
3556,3557,MALE,5,48185,18-24,CUSTOMER SERVICE
3557,3558,MALE,17,66044,18-24,TECHNICIAN/ENGINEER
3558,3559,MALE,4,11364,18-24,COLLEGE/GRAD STUDENT
3559,3560,FEMALE,6,74105,25-34,DOCTOR/HEALTH CARE
3560,3561,MALE,14,63304,35-44,SALES/MARKETING
3561,3562,FEMALE,6,32812,25-34,DOCTOR/HEALTH CARE
3562,3563,MALE,2,33133,25-34,ARTIST
3563,3564,MALE,11,02169,25-34,LAWYER
3564,3565,MALE,18,53572,25-34,TRADESMAN/CRAFTSMAN
3565,3566,MALE,0,53818,45-49,OTHER OR NOT SPECIFIED
3566,3567,MALE,14,54915,25-34,SALES/MARKETING
3567,3568,MALE,0,98503,25-34,OTHER OR NOT SPECIFIED
3568,3569,FEMALE,2,48823,18-24,ARTIST
3569,3570,MALE,12,19050,35-44,PROGRAMMER
3570,3571,MALE,4,10044,18-24,COLLEGE/GRAD STUDENT
3571,3572,MALE,11,04287,35-44,LAWYER
3572,3573,MALE,10,48867,UNDER 18,K-12 STUDENT
3573,3574,FEMALE,6,33314,35-44,DOCTOR/HEALTH CARE
3574,3575,MALE,18,54915,25-34,TRADESMAN/CRAFTSMAN
3575,3576,MALE,7,68046,50-55,EXECUTIVE/MANAGERIAL
3576,3577,FEMALE,0,00231,56+,OTHER OR NOT SPECIFIED
3577,3578,MALE,3,96714,50-55,CLERICAL/ADMIN
3578,3579,MALE,0,32219,18-24,OTHER OR NOT SPECIFIED
3579,3580,FEMALE,3,32219,18-24,CLERICAL/ADMIN
3580,3581,MALE,1,57382,18-24,ACADEMIC/EDUCATOR
3581,3582,FEMALE,0,52405,35-44,OTHER OR NOT SPECIFIED
3582,3583,FEMALE,9,41075,25-34,HOMEMAKER
3583,3584,MALE,0,76543,18-24,OTHER OR NOT SPECIFIED
3584,3585,MALE,20,60640,35-44,WRITER
3585,3586,MALE,20,60640,35-44,WRITER
3586,3587,MALE,3,93611,35-44,CLERICAL/ADMIN
3587,3588,MALE,2,90068,25-34,ARTIST
3588,3589,FEMALE,0,80010,45-49,OTHER OR NOT SPECIFIED
3589,3590,FEMALE,15,02115,18-24,SCIENTIST
3590,3591,MALE,6,96158,35-44,DOCTOR/HEALTH CARE
3591,3592,FEMALE,2,99701,56+,ARTIST
3592,3593,FEMALE,9,53719,25-34,HOMEMAKER
3593,3594,MALE,0,02322,UNDER 18,OTHER OR NOT SPECIFIED
3594,3595,MALE,0,85024,25-34,OTHER OR NOT SPECIFIED
3595,3596,FEMALE,4,19104,35-44,COLLEGE/GRAD STUDENT
3596,3597,MALE,17,55446,25-34,TECHNICIAN/ENGINEER
3597,3598,MALE,1,90210,56+,ACADEMIC/EDUCATOR
3598,3599,MALE,16,97378,25-34,SELF-EMPLOYED
3599,3600,MALE,20,94506,35-44,WRITER
3600,3601,FEMALE,3,95405,35-44,CLERICAL/ADMIN
3601,3602,MALE,12,55443,25-34,PROGRAMMER
3602,3603,FEMALE,7,78704,35-44,EXECUTIVE/MANAGERIAL
3603,3604,FEMALE,10,02879,UNDER 18,K-12 STUDENT
3604,3605,MALE,12,60640,18-24,PROGRAMMER
3605,3606,FEMALE,15,02445,25-34,SCIENTIST
3606,3607,MALE,17,32506,35-44,TECHNICIAN/ENGINEER
3607,3608,FEMALE,9,02879,35-44,HOMEMAKER
3608,3609,FEMALE,17,48239,25-34,TECHNICIAN/ENGINEER
3609,3610,MALE,6,30064,18-24,DOCTOR/HEALTH CARE
3610,3611,MALE,2,84321,25-34,ARTIST
3611,3612,MALE,14,29609,25-34,SALES/MARKETING
3612,3613,MALE,0,37205,25-34,OTHER OR NOT SPECIFIED
3613,3614,MALE,0,45458,25-34,OTHER OR NOT SPECIFIED
3614,3615,MALE,17,76028,25-34,TECHNICIAN/ENGINEER
3615,3616,MALE,0,33759,45-49,OTHER OR NOT SPECIFIED
3616,3617,MALE,7,49034,35-44,EXECUTIVE/MANAGERIAL
3617,3618,MALE,17,22657,56+,TECHNICIAN/ENGINEER
3618,3619,MALE,16,97116,50-55,SELF-EMPLOYED
3619,3620,MALE,7,94117,25-34,EXECUTIVE/MANAGERIAL
3620,3621,MALE,4,33023,18-24,COLLEGE/GRAD STUDENT
3621,3622,MALE,1,02446,18-24,ACADEMIC/EDUCATOR
3622,3623,MALE,11,43209,35-44,LAWYER
3623,3624,MALE,12,60068,25-34,PROGRAMMER
3624,3625,MALE,10,48439,18-24,K-12 STUDENT
3625,3626,MALE,17,75075,25-34,TECHNICIAN/ENGINEER
3626,3627,FEMALE,1,85287,35-44,ACADEMIC/EDUCATOR
3627,3628,MALE,7,78731,25-34,EXECUTIVE/MANAGERIAL
3628,3629,FEMALE,7,10022,50-55,EXECUTIVE/MANAGERIAL
3629,3630,MALE,4,77005,18-24,COLLEGE/GRAD STUDENT
3630,3631,MALE,4,77005,18-24,COLLEGE/GRAD STUDENT
3631,3632,MALE,11,33881,50-55,LAWYER
3632,3633,MALE,18,60441,35-44,TRADESMAN/CRAFTSMAN
3633,3634,MALE,1,88001,50-55,ACADEMIC/EDUCATOR
3634,3635,MALE,1,60062,50-55,ACADEMIC/EDUCATOR
3635,3636,MALE,0,06708,25-34,OTHER OR NOT SPECIFIED
3636,3637,MALE,6,94127,25-34,DOCTOR/HEALTH CARE
3637,3638,MALE,2,90038,25-34,ARTIST
3638,3639,MALE,4,78250,18-24,COLLEGE/GRAD STUDENT
3639,3640,MALE,7,02370,35-44,EXECUTIVE/MANAGERIAL
3640,3641,MALE,0,92008,25-34,OTHER OR NOT SPECIFIED
3641,3642,FEMALE,7,98188,25-34,EXECUTIVE/MANAGERIAL
3642,3643,MALE,17,22302,25-34,TECHNICIAN/ENGINEER
3643,3644,FEMALE,11,53711,25-34,LAWYER
3644,3645,MALE,17,97232,35-44,TECHNICIAN/ENGINEER
3645,3646,MALE,20,98106,35-44,WRITER
3646,3647,MALE,7,80202,25-34,EXECUTIVE/MANAGERIAL
3647,3648,MALE,4,85210,18-24,COLLEGE/GRAD STUDENT
3648,3649,FEMALE,0,94115,25-34,OTHER OR NOT SPECIFIED
3649,3650,MALE,0,60611,25-34,OTHER OR NOT SPECIFIED
3650,3651,MALE,14,98103,25-34,SALES/MARKETING
3651,3652,MALE,12,94608,25-34,PROGRAMMER
3652,3653,MALE,15,96661,18-24,SCIENTIST
3653,3654,MALE,17,94901,25-34,TECHNICIAN/ENGINEER
3654,3655,FEMALE,7,94121,25-34,EXECUTIVE/MANAGERIAL
3655,3656,FEMALE,5,34610,45-49,CUSTOMER SERVICE
3656,3657,MALE,17,95121,18-24,TECHNICIAN/ENGINEER
3657,3658,FEMALE,7,07090,25-34,EXECUTIVE/MANAGERIAL
3658,3659,MALE,4,29649,18-24,COLLEGE/GRAD STUDENT
3659,3660,MALE,7,15137,35-44,EXECUTIVE/MANAGERIAL
3660,3661,MALE,12,08852,35-44,PROGRAMMER
3661,3662,MALE,16,08753,35-44,SELF-EMPLOYED
3662,3663,FEMALE,9,17055,35-44,HOMEMAKER
3663,3664,FEMALE,1,94043,35-44,ACADEMIC/EDUCATOR
3664,3665,MALE,0,95903,25-34,OTHER OR NOT SPECIFIED
3665,3666,MALE,0,68144,45-49,OTHER OR NOT SPECIFIED
3666,3667,FEMALE,10,10706,UNDER 18,K-12 STUDENT
3667,3668,FEMALE,7,33324,45-49,EXECUTIVE/MANAGERIAL
3668,3669,MALE,14,60148,25-34,SALES/MARKETING
3669,3670,MALE,14,55123,45-49,SALES/MARKETING
3670,3671,MALE,4,98102,25-34,COLLEGE/GRAD STUDENT
3671,3672,MALE,5,08406,35-44,CUSTOMER SERVICE
3672,3673,MALE,2,10003,25-34,ARTIST
3673,3674,MALE,20,29205,25-34,WRITER
3674,3675,MALE,7,06680,35-44,EXECUTIVE/MANAGERIAL
3675,3676,FEMALE,12,48109,35-44,PROGRAMMER
3676,3677,FEMALE,12,06906,25-34,PROGRAMMER
3677,3678,MALE,0,06880,25-34,OTHER OR NOT SPECIFIED
3678,3679,MALE,4,68108,25-34,COLLEGE/GRAD STUDENT
3679,3680,FEMALE,1,94939,25-34,ACADEMIC/EDUCATOR
3680,3681,MALE,7,29662,25-34,EXECUTIVE/MANAGERIAL
3681,3682,FEMALE,1,10706,50-55,ACADEMIC/EDUCATOR
3682,3683,MALE,2,30606,25-34,ARTIST
3683,3684,MALE,17,83713,25-34,TECHNICIAN/ENGINEER
3684,3685,MALE,5,55100,25-34,CUSTOMER SERVICE
3685,3686,MALE,7,48070,25-34,EXECUTIVE/MANAGERIAL
3686,3687,FEMALE,1,62221,50-55,ACADEMIC/EDUCATOR
3687,3688,MALE,6,21202,18-24,DOCTOR/HEALTH CARE
3688,3689,MALE,0,80906,25-34,OTHER OR NOT SPECIFIED
3689,3690,MALE,0,63116,18-24,OTHER OR NOT SPECIFIED
3690,3691,MALE,7,21030,25-34,EXECUTIVE/MANAGERIAL
3691,3692,MALE,17,89147,35-44,TECHNICIAN/ENGINEER
3692,3693,MALE,15,94062,25-34,SCIENTIST
3693,3694,MALE,12,28227,25-34,PROGRAMMER
3694,3695,MALE,2,98502,25-34,ARTIST
3695,3696,MALE,7,19149,35-44,EXECUTIVE/MANAGERIAL
3696,3697,MALE,15,68516,25-34,SCIENTIST
3697,3698,MALE,7,53202,25-34,EXECUTIVE/MANAGERIAL
3698,3699,FEMALE,3,30127,56+,CLERICAL/ADMIN
3699,3700,MALE,14,10021,25-34,SALES/MARKETING
3700,3701,MALE,1,92614,35-44,ACADEMIC/EDUCATOR
3701,3702,MALE,15,53095,35-44,SCIENTIST
3702,3703,MALE,12,97402,18-24,PROGRAMMER
3703,3704,FEMALE,0,04255,35-44,OTHER OR NOT SPECIFIED
3704,3705,MALE,7,30076,45-49,EXECUTIVE/MANAGERIAL
3705,3706,MALE,12,46725,25-34,PROGRAMMER
3706,3707,FEMALE,0,34744,18-24,OTHER OR NOT SPECIFIED
3707,3708,MALE,7,30097,56+,EXECUTIVE/MANAGERIAL
3708,3709,MALE,12,89502,25-34,PROGRAMMER
3709,3710,MALE,10,02818,UNDER 18,K-12 STUDENT
3710,3711,MALE,0,32506,35-44,OTHER OR NOT SPECIFIED
3711,3712,MALE,17,60042,25-34,TECHNICIAN/ENGINEER
3712,3713,FEMALE,7,22201,25-34,EXECUTIVE/MANAGERIAL
3713,3714,MALE,17,92111,25-34,TECHNICIAN/ENGINEER
3714,3715,MALE,5,55428,18-24,CUSTOMER SERVICE
3715,3716,MALE,12,36115,18-24,PROGRAMMER
3716,3717,MALE,17,94533,35-44,TECHNICIAN/ENGINEER
3717,3718,MALE,17,07728,50-55,TECHNICIAN/ENGINEER
3718,3719,MALE,1,39759,25-34,ACADEMIC/EDUCATOR
3719,3720,MALE,7,43065,45-49,EXECUTIVE/MANAGERIAL
3720,3721,MALE,15,94065,25-34,SCIENTIST
3721,3722,MALE,18,80538,25-34,TRADESMAN/CRAFTSMAN
3722,3723,MALE,14,53048,25-34,SALES/MARKETING
3723,3724,MALE,6,77083,35-44,DOCTOR/HEALTH CARE
3724,3725,MALE,4,32608,18-24,COLLEGE/GRAD STUDENT
3725,3726,MALE,17,92882,25-34,TECHNICIAN/ENGINEER
3726,3727,MALE,7,74401,35-44,EXECUTIVE/MANAGERIAL
3727,3728,MALE,4,07030,18-24,COLLEGE/GRAD STUDENT
3728,3729,MALE,4,20037,18-24,COLLEGE/GRAD STUDENT
3729,3730,MALE,1,48911,25-34,ACADEMIC/EDUCATOR
3730,3731,MALE,17,67443,25-34,TECHNICIAN/ENGINEER
3731,3732,MALE,17,60153,25-34,TECHNICIAN/ENGINEER
3732,3733,MALE,4,02777,18-24,COLLEGE/GRAD STUDENT
3733,3734,MALE,4,77840,18-24,COLLEGE/GRAD STUDENT
3734,3735,MALE,0,10009,25-34,OTHER OR NOT SPECIFIED
3735,3736,MALE,1,44242,35-44,ACADEMIC/EDUCATOR
3736,3737,MALE,14,37127,25-34,SALES/MARKETING
3737,3738,MALE,7,01904-1355,45-49,EXECUTIVE/MANAGERIAL
3738,3739,MALE,11,48070,56+,LAWYER
3739,3740,MALE,5,55116,18-24,CUSTOMER SERVICE
3740,3741,MALE,0,96818,25-34,OTHER OR NOT SPECIFIED
3741,3742,MALE,0,90266,25-34,OTHER OR NOT SPECIFIED
3742,3743,FEMALE,7,89128,35-44,EXECUTIVE/MANAGERIAL
3743,3744,MALE,0,60645,25-34,OTHER OR NOT SPECIFIED
3744,3745,FEMALE,9,49442,25-34,HOMEMAKER
3745,3746,MALE,5,54703,25-34,CUSTOMER SERVICE
3746,3747,MALE,13,89109,45-49,RETIRED
3747,3748,MALE,4,02026,18-24,COLLEGE/GRAD STUDENT
3748,3749,FEMALE,0,60664,25-34,OTHER OR NOT SPECIFIED
3749,3750,FEMALE,4,94116,18-24,COLLEGE/GRAD STUDENT
3750,3751,FEMALE,12,55555,35-44,PROGRAMMER
3751,3752,FEMALE,1,86314,18-24,ACADEMIC/EDUCATOR
3752,3753,MALE,7,42518,25-34,EXECUTIVE/MANAGERIAL
3753,3754,MALE,7,94612,56+,EXECUTIVE/MANAGERIAL
3754,3755,FEMALE,14,08810,50-55,SALES/MARKETING
3755,3756,MALE,12,53188,18-24,PROGRAMMER
3756,3757,MALE,7,92612,25-34,EXECUTIVE/MANAGERIAL
3757,3758,FEMALE,5,02021,35-44,CUSTOMER SERVICE
3758,3759,MALE,6,54751,35-44,DOCTOR/HEALTH CARE
3759,3760,MALE,0,55128,50-55,OTHER OR NOT SPECIFIED
3760,3761,MALE,17,27613,25-34,TECHNICIAN/ENGINEER
3761,3762,MALE,6,11746,50-55,DOCTOR/HEALTH CARE
3762,3763,MALE,2,98502,25-34,ARTIST
3763,3764,MALE,1,06111,25-34,ACADEMIC/EDUCATOR
3764,3765,FEMALE,3,34744,50-55,CLERICAL/ADMIN
3765,3766,FEMALE,1,45458,18-24,ACADEMIC/EDUCATOR
3766,3767,MALE,0,94305,25-34,OTHER OR NOT SPECIFIED
3767,3768,MALE,4,86314,25-34,COLLEGE/GRAD STUDENT
3768,3769,MALE,15,02446,25-34,SCIENTIST
3769,3770,FEMALE,3,50322,35-44,CLERICAL/ADMIN
3770,3771,MALE,1,14982,25-34,ACADEMIC/EDUCATOR
3771,3772,MALE,17,06074,35-44,TECHNICIAN/ENGINEER
3772,3773,MALE,6,50265,35-44,DOCTOR/HEALTH CARE
3773,3774,MALE,0,52556,25-34,OTHER OR NOT SPECIFIED
3774,3775,MALE,12,14619,35-44,PROGRAMMER
3775,3776,FEMALE,4,50265,25-34,COLLEGE/GRAD STUDENT
3776,3777,MALE,4,23112,18-24,COLLEGE/GRAD STUDENT
3777,3778,MALE,0,61832,25-34,OTHER OR NOT SPECIFIED
3778,3779,FEMALE,2,98383,45-49,ARTIST
3779,3780,MALE,0,46979,UNDER 18,OTHER OR NOT SPECIFIED
3780,3781,FEMALE,11,54401,56+,LAWYER
3781,3782,FEMALE,0,94602,25-34,OTHER OR NOT SPECIFIED
3782,3783,MALE,7,97267,25-34,EXECUTIVE/MANAGERIAL
3783,3784,FEMALE,1,98027,25-34,ACADEMIC/EDUCATOR
3784,3785,FEMALE,20,93401,25-34,WRITER
3785,3786,FEMALE,0,94115,25-34,OTHER OR NOT SPECIFIED
3786,3787,FEMALE,0,94703,25-34,OTHER OR NOT SPECIFIED
3787,3788,FEMALE,0,94587,18-24,OTHER OR NOT SPECIFIED
3788,3789,FEMALE,0,94110,25-34,OTHER OR NOT SPECIFIED
3789,3790,FEMALE,17,94618,25-34,TECHNICIAN/ENGINEER
3790,3791,MALE,18,60516,50-55,TRADESMAN/CRAFTSMAN
3791,3792,MALE,6,68108,25-34,DOCTOR/HEALTH CARE
3792,3793,MALE,4,21093,18-24,COLLEGE/GRAD STUDENT
3793,3794,FEMALE,4,53211,18-24,COLLEGE/GRAD STUDENT
3794,3795,FEMALE,4,91405,18-24,COLLEGE/GRAD STUDENT
3795,3796,MALE,14,02021,45-49,SALES/MARKETING
3796,3797,MALE,7,02420,25-34,EXECUTIVE/MANAGERIAL
3797,3798,MALE,7,48326,25-34,EXECUTIVE/MANAGERIAL
3798,3799,MALE,0,17844,18-24,OTHER OR NOT SPECIFIED
3799,3800,MALE,1,45458,18-24,ACADEMIC/EDUCATOR
3800,3801,MALE,12,36115,18-24,PROGRAMMER
3801,3802,MALE,0,94520,18-24,OTHER OR NOT SPECIFIED
3802,3803,FEMALE,9,19006,35-44,HOMEMAKER
3803,3804,MALE,6,06511,25-34,DOCTOR/HEALTH CARE
3804,3805,FEMALE,1,89031,35-44,ACADEMIC/EDUCATOR
3805,3806,MALE,4,55104,18-24,COLLEGE/GRAD STUDENT
3806,3807,FEMALE,19,32095,35-44,UNEMPLOYED
3807,3808,MALE,7,60010,25-34,EXECUTIVE/MANAGERIAL
3808,3809,MALE,6,20650,35-44,DOCTOR/HEALTH CARE
3809,3810,MALE,7,20016,50-55,EXECUTIVE/MANAGERIAL
3810,3811,MALE,15,98103,25-34,SCIENTIST
3811,3812,MALE,17,78749,35-44,TECHNICIAN/ENGINEER
3812,3813,MALE,7,80910,35-44,EXECUTIVE/MANAGERIAL
3813,3814,MALE,15,98102,25-34,SCIENTIST
3814,3815,MALE,17,53406,25-34,TECHNICIAN/ENGINEER
3815,3816,FEMALE,3,90020,25-34,CLERICAL/ADMIN
3816,3817,MALE,3,20122,35-44,CLERICAL/ADMIN
3817,3818,MALE,17,32837,45-49,TECHNICIAN/ENGINEER
3818,3819,MALE,12,36115,25-34,PROGRAMMER
3819,3820,MALE,17,90804,25-34,TECHNICIAN/ENGINEER
3820,3821,MALE,20,44313,25-34,WRITER
3821,3822,MALE,20,98027,45-49,WRITER
3822,3823,MALE,7,93711,56+,EXECUTIVE/MANAGERIAL
3823,3824,MALE,17,32308,25-34,TECHNICIAN/ENGINEER
3824,3825,MALE,1,06279,18-24,ACADEMIC/EDUCATOR
3825,3826,MALE,1,48105,25-34,ACADEMIC/EDUCATOR
3826,3827,MALE,2,87020,50-55,ARTIST
3827,3828,MALE,20,92101,25-34,WRITER
3828,3829,FEMALE,1,22307,25-34,ACADEMIC/EDUCATOR
3829,3830,MALE,4,60630,18-24,COLLEGE/GRAD STUDENT
3830,3831,FEMALE,6,84780,18-24,DOCTOR/HEALTH CARE
3831,3832,FEMALE,7,43214,25-34,EXECUTIVE/MANAGERIAL
3832,3833,MALE,1,68516,25-34,ACADEMIC/EDUCATOR
3833,3834,MALE,2,02322,18-24,ARTIST
3834,3835,MALE,7,40515,25-34,EXECUTIVE/MANAGERIAL
3835,3836,FEMALE,8,84770,50-55,FARMER
3836,3837,MALE,17,28804,25-34,TECHNICIAN/ENGINEER
3837,3838,FEMALE,14,10033,25-34,SALES/MARKETING
3838,3839,MALE,14,02651,50-55,SALES/MARKETING
3839,3840,FEMALE,0,02176,25-34,OTHER OR NOT SPECIFIED
3840,3841,MALE,18,26101,45-49,TRADESMAN/CRAFTSMAN
3841,3842,FEMALE,16,92054,35-44,SELF-EMPLOYED
3842,3843,FEMALE,10,32043,UNDER 18,K-12 STUDENT
3843,3844,MALE,4,73071,18-24,COLLEGE/GRAD STUDENT
3844,3845,MALE,12,94065,25-34,PROGRAMMER
3845,3846,MALE,0,33884,35-44,OTHER OR NOT SPECIFIED
3846,3847,MALE,7,12801,25-34,EXECUTIVE/MANAGERIAL
3847,3848,MALE,15,70809-2612,25-34,SCIENTIST
3848,3849,MALE,0,14086,35-44,OTHER OR NOT SPECIFIED
3849,3850,MALE,3,92278,18-24,CLERICAL/ADMIN
3850,3851,MALE,12,60657,25-34,PROGRAMMER
3851,3852,MALE,16,60302,50-55,SELF-EMPLOYED
3852,3853,MALE,14,92614,25-34,SALES/MARKETING
3853,3854,MALE,14,30340,25-34,SALES/MARKETING
3854,3855,MALE,17,20886,25-34,TECHNICIAN/ENGINEER
3855,3856,FEMALE,20,93449,35-44,WRITER
3856,3857,MALE,14,08822,18-24,SALES/MARKETING
3857,3858,FEMALE,9,63119,45-49,HOMEMAKER
3858,3859,MALE,0,89145,25-34,OTHER OR NOT SPECIFIED
3859,3860,MALE,17,44129,45-49,TECHNICIAN/ENGINEER
3860,3861,MALE,4,12604,18-24,COLLEGE/GRAD STUDENT
3861,3862,MALE,17,10025,25-34,TECHNICIAN/ENGINEER
3862,3863,MALE,0,94558,25-34,OTHER OR NOT SPECIFIED
3863,3864,MALE,20,29630,50-55,WRITER
3864,3865,FEMALE,10,95864,UNDER 18,K-12 STUDENT
3865,3866,MALE,14,63130,45-49,SALES/MARKETING
3866,3867,MALE,3,45215,35-44,CLERICAL/ADMIN
3867,3868,MALE,12,73112,18-24,PROGRAMMER
3868,3869,MALE,17,63544,18-24,TECHNICIAN/ENGINEER
3869,3870,MALE,17,95050,25-34,TECHNICIAN/ENGINEER
3870,3871,MALE,4,64468,18-24,COLLEGE/GRAD STUDENT
3871,3872,MALE,1,14613,25-34,ACADEMIC/EDUCATOR
3872,3873,FEMALE,2,94558,45-49,ARTIST
3873,3874,MALE,7,92103,25-34,EXECUTIVE/MANAGERIAL
3874,3875,MALE,0,66605,25-34,OTHER OR NOT SPECIFIED
3875,3876,MALE,0,11235,25-34,OTHER OR NOT SPECIFIED
3876,3877,MALE,1,33705,45-49,ACADEMIC/EDUCATOR
3877,3878,MALE,16,22124,35-44,SELF-EMPLOYED
3878,3879,MALE,3,83687,25-34,CLERICAL/ADMIN
3879,3880,MALE,7,54942,25-34,EXECUTIVE/MANAGERIAL
3880,3881,MALE,2,44515,18-24,ARTIST
3881,3882,MALE,14,55337,56+,SALES/MARKETING
3882,3883,MALE,16,78411,50-55,SELF-EMPLOYED
3883,3884,MALE,4,78759,18-24,COLLEGE/GRAD STUDENT
3884,3885,MALE,12,92728,25-34,PROGRAMMER
3885,3886,MALE,7,95008,35-44,EXECUTIVE/MANAGERIAL
3886,3887,MALE,4,80513,18-24,COLLEGE/GRAD STUDENT
3887,3888,MALE,17,02067,45-49,TECHNICIAN/ENGINEER
3888,3889,MALE,6,66203,45-49,DOCTOR/HEALTH CARE
3889,3890,MALE,4,33143,18-24,COLLEGE/GRAD STUDENT
3890,3891,FEMALE,16,90039,56+,SELF-EMPLOYED
3891,3892,MALE,20,91505,25-34,WRITER
3892,3893,MALE,6,79401,25-34,DOCTOR/HEALTH CARE
3893,3894,MALE,16,02139,35-44,SELF-EMPLOYED
3894,3895,FEMALE,0,20723,35-44,OTHER OR NOT SPECIFIED
3895,3896,MALE,0,60914,35-44,OTHER OR NOT SPECIFIED
3896,3897,MALE,17,92069,56+,TECHNICIAN/ENGINEER
3897,3898,MALE,11,01772,45-49,LAWYER
3898,3899,MALE,17,02135,25-34,TECHNICIAN/ENGINEER
3899,3900,FEMALE,14,55343,25-34,SALES/MARKETING
3900,3901,MALE,14,85282,18-24,SALES/MARKETING
3901,3902,MALE,5,46239,25-34,CUSTOMER SERVICE
3902,3903,MALE,0,02542,25-34,OTHER OR NOT SPECIFIED
3903,3904,MALE,10,48445,UNDER 18,K-12 STUDENT
3904,3905,MALE,17,361069,25-34,TECHNICIAN/ENGINEER
3905,3906,MALE,17,54409,50-55,TECHNICIAN/ENGINEER
3906,3907,FEMALE,14,22201,18-24,SALES/MARKETING
3907,3908,MALE,0,10021,25-34,OTHER OR NOT SPECIFIED
3908,3909,MALE,17,19104,18-24,TECHNICIAN/ENGINEER
3909,3910,MALE,20,91505,25-34,WRITER
3910,3911,MALE,0,92037,18-24,OTHER OR NOT SPECIFIED
3911,3912,MALE,4,19104,25-34,COLLEGE/GRAD STUDENT
3912,3913,MALE,17,40207,18-24,TECHNICIAN/ENGINEER
3913,3914,MALE,4,84123,35-44,COLLEGE/GRAD STUDENT
3914,3915,FEMALE,3,71111,35-44,CLERICAL/ADMIN
3915,3916,MALE,4,02134,25-34,COLLEGE/GRAD STUDENT
3916,3917,FEMALE,9,60618,35-44,HOMEMAKER
3917,3918,MALE,18,30189,25-34,TRADESMAN/CRAFTSMAN
