,movie_id,title,genres
1997,2066,OUT OF THE PAST (1947),FILM-NOIR
1998,2067,DOCTOR ZHIVAGO (1965),DRAMA
1998,2067,DOCTOR ZHIVAGO (1965),ROMANCE
1998,2067,DOCTOR ZHIVAGO (1965),WAR
1999,2068,FANNY AND ALEXANDER (1982),DRAMA
2000,2069,"TRIP TO BOUNTIFUL, THE (1985)",DRAMA
2001,2070,TENDER MERCIES (1983),DRAMA
2002,2071,AND THE BAND PLAYED ON (1993),DRAMA
2003,2072,"'BURBS, THE (1989)",COMEDY
2004,2073,FANDANGO (1985),COMEDY
2005,2074,"NIGHT PORTER, THE (IL PORTIERE DI NOTTE) (1974)",DRAMA
2006,2075,MEPHISTO (1981),DRAMA
2006,2075,MEPHISTO (1981),WAR
2007,2076,BLUE VELVET (1986),DRAMA
2007,2076,BLUE VELVET (1986),MYSTERY
2008,2077,"JOURNEY OF NATTY GANN, THE (1985)",ADVENTURE
2008,2077,"JOURNEY OF NATTY GANN, THE (1985)",CHILDREN'S
2009,2078,"JUNGLE BOOK, THE (1967)",ANIMATION
2009,2078,"JUNGLE BOOK, THE (1967)",CHILDREN'S
2009,2078,"JUNGLE BOOK, THE (1967)",COMEDY
2009,2078,"JUNGLE BOOK, THE (1967)",MUSICAL
2010,2079,KIDNAPPED (1960),CHILDREN'S
2010,2079,KIDNAPPED (1960),DRAMA
2011,2080,LADY AND THE TRAMP (1955),ANIMATION
2011,2080,LADY AND THE TRAMP (1955),CHILDREN'S
2011,2080,LADY AND THE TRAMP (1955),COMEDY
2011,2080,LADY AND THE TRAMP (1955),MUSICAL
2011,2080,LADY AND THE TRAMP (1955),ROMANCE
2012,2081,"LITTLE MERMAID, THE (1989)",ANIMATION
2012,2081,"LITTLE MERMAID, THE (1989)",CHILDREN'S
2012,2081,"LITTLE MERMAID, THE (1989)",COMEDY
2012,2081,"LITTLE MERMAID, THE (1989)",MUSICAL
2012,2081,"LITTLE MERMAID, THE (1989)",ROMANCE
2013,2082,"MIGHTY DUCKS, THE (1992)",CHILDREN'S
2013,2082,"MIGHTY DUCKS, THE (1992)",COMEDY
2014,2083,"MUPPET CHRISTMAS CAROL, THE (1992)",CHILDREN'S
2014,2083,"MUPPET CHRISTMAS CAROL, THE (1992)",MUSICAL
2015,2084,NEWSIES (1992),CHILDREN'S
2015,2084,NEWSIES (1992),MUSICAL
2016,2085,101 DALMATIANS (1961),ANIMATION
2016,2085,101 DALMATIANS (1961),CHILDREN'S
2017,2086,ONE MAGIC CHRISTMAS (1985),DRAMA
2017,2086,ONE MAGIC CHRISTMAS (1985),FANTASY
2018,2087,PETER PAN (1953),ANIMATION
2018,2087,PETER PAN (1953),CHILDREN'S
2018,2087,PETER PAN (1953),FANTASY
2018,2087,PETER PAN (1953),MUSICAL
2019,2088,POPEYE (1980),ADVENTURE
2019,2088,POPEYE (1980),COMEDY
2019,2088,POPEYE (1980),MUSICAL
2020,2089,"RESCUERS DOWN UNDER, THE (1990)",ANIMATION
2020,2089,"RESCUERS DOWN UNDER, THE (1990)",CHILDREN'S
2021,2090,"RESCUERS, THE (1977)",ANIMATION
2021,2090,"RESCUERS, THE (1977)",CHILDREN'S
2022,2091,RETURN FROM WITCH MOUNTAIN (1978),CHILDREN'S
2022,2091,RETURN FROM WITCH MOUNTAIN (1978),SCI-FI
2023,2092,"RETURN OF JAFAR, THE (1993)",ANIMATION
2023,2092,"RETURN OF JAFAR, THE (1993)",CHILDREN'S
2023,2092,"RETURN OF JAFAR, THE (1993)",MUSICAL
2024,2093,RETURN TO OZ (1985),ADVENTURE
2024,2093,RETURN TO OZ (1985),CHILDREN'S
2024,2093,RETURN TO OZ (1985),FANTASY
2024,2093,RETURN TO OZ (1985),SCI-FI
2025,2094,"ROCKETEER, THE (1991)",ACTION
2025,2094,"ROCKETEER, THE (1991)",ADVENTURE
2025,2094,"ROCKETEER, THE (1991)",SCI-FI
2026,2095,"SHAGGY D.A., THE (1976)",CHILDREN'S
2026,2095,"SHAGGY D.A., THE (1976)",COMEDY
2027,2096,SLEEPING BEAUTY (1959),ANIMATION
2027,2096,SLEEPING BEAUTY (1959),CHILDREN'S
2027,2096,SLEEPING BEAUTY (1959),MUSICAL
2028,2097,SOMETHING WICKED THIS WAY COMES (1983),CHILDREN'S
2028,2097,SOMETHING WICKED THIS WAY COMES (1983),HORROR
2029,2098,SON OF FLUBBER (1963),CHILDREN'S
2029,2098,SON OF FLUBBER (1963),COMEDY
2030,2099,SONG OF THE SOUTH (1946),ADVENTURE
2030,2099,SONG OF THE SOUTH (1946),ANIMATION
2030,2099,SONG OF THE SOUTH (1946),CHILDREN'S
2030,2099,SONG OF THE SOUTH (1946),MUSICAL
2031,2100,SPLASH (1984),COMEDY
2031,2100,SPLASH (1984),FANTASY
2031,2100,SPLASH (1984),ROMANCE
2032,2101,SQUANTO: A WARRIOR'S TALE (1994),ADVENTURE
2032,2101,SQUANTO: A WARRIOR'S TALE (1994),DRAMA
2033,2102,STEAMBOAT WILLIE (1940),ANIMATION
2033,2102,STEAMBOAT WILLIE (1940),CHILDREN'S
2033,2102,STEAMBOAT WILLIE (1940),COMEDY
2033,2102,STEAMBOAT WILLIE (1940),MUSICAL
2034,2103,TALL TALE (1994),ADVENTURE
2034,2103,TALL TALE (1994),CHILDREN'S
2035,2104,TEX (1982),DRAMA
2036,2105,TRON (1982),ACTION
2036,2105,TRON (1982),ADVENTURE
2036,2105,TRON (1982),FANTASY
2036,2105,TRON (1982),SCI-FI
2037,2106,SWING KIDS (1993),DRAMA
2037,2106,SWING KIDS (1993),WAR
2038,2107,HALLOWEEN: H20 (1998),HORROR
2038,2107,HALLOWEEN: H20 (1998),THRILLER
2039,2108,L.A. STORY (1991),COMEDY
2039,2108,L.A. STORY (1991),ROMANCE
2040,2109,"JERK, THE (1979)",COMEDY
2041,2110,DEAD MEN DON'T WEAR PLAID (1982),COMEDY
2041,2110,DEAD MEN DON'T WEAR PLAID (1982),CRIME
2041,2110,DEAD MEN DON'T WEAR PLAID (1982),THRILLER
2042,2111,"MAN WITH TWO BRAINS, THE (1983)",COMEDY
2043,2112,GRAND CANYON (1991),CRIME
2043,2112,GRAND CANYON (1991),DRAMA
2044,2113,GRAVEYARD SHIFT (1990),HORROR
2044,2113,GRAVEYARD SHIFT (1990),THRILLER
2045,2114,"OUTSIDERS, THE (1983)",DRAMA
2046,2115,INDIANA JONES AND THE TEMPLE OF DOOM (1984),ACTION
2046,2115,INDIANA JONES AND THE TEMPLE OF DOOM (1984),ADVENTURE
2047,2116,"LORD OF THE RINGS, THE (1978)",ADVENTURE
2047,2116,"LORD OF THE RINGS, THE (1978)",ANIMATION
2047,2116,"LORD OF THE RINGS, THE (1978)",CHILDREN'S
2047,2116,"LORD OF THE RINGS, THE (1978)",SCI-FI
2048,2117,NINETEEN EIGHTY-FOUR (1984),DRAMA
2048,2117,NINETEEN EIGHTY-FOUR (1984),SCI-FI
2049,2118,"DEAD ZONE, THE (1983)",HORROR
2049,2118,"DEAD ZONE, THE (1983)",THRILLER
2050,2119,MAXIMUM OVERDRIVE (1986),HORROR
2051,2120,NEEDFUL THINGS (1993),DRAMA
2051,2120,NEEDFUL THINGS (1993),HORROR
2052,2121,CUJO (1983),HORROR
2052,2121,CUJO (1983),THRILLER
2053,2122,CHILDREN OF THE CORN (1984),HORROR
2053,2122,CHILDREN OF THE CORN (1984),THRILLER
2054,2123,ALL DOGS GO TO HEAVEN (1989),ANIMATION
2054,2123,ALL DOGS GO TO HEAVEN (1989),CHILDREN'S
2055,2124,"ADDAMS FAMILY, THE (1991)",COMEDY
2056,2125,EVER AFTER: A CINDERELLA STORY (1998),DRAMA
2056,2125,EVER AFTER: A CINDERELLA STORY (1998),ROMANCE
2057,2126,SNAKE EYES (1998),ACTION
2057,2126,SNAKE EYES (1998),CRIME
2057,2126,SNAKE EYES (1998),MYSTERY
2057,2126,SNAKE EYES (1998),THRILLER
2058,2127,"FIRST LOVE, LAST RITES (1997)",DRAMA
2058,2127,"FIRST LOVE, LAST RITES (1997)",ROMANCE
2059,2128,SAFE MEN (1998),COMEDY
2060,2129,"SALTMEN OF TIBET, THE (1997)",DOCUMENTARY
2061,2130,ATLANTIC CITY (1980),CRIME
2061,2130,ATLANTIC CITY (1980),DRAMA
2061,2130,ATLANTIC CITY (1980),ROMANCE
2062,2131,AUTUMN SONATA (HÖSTSONATEN ) (1978),DRAMA
2063,2132,WHO'S AFRAID OF VIRGINIA WOOLF? (1966),DRAMA
2064,2133,ADVENTURES IN BABYSITTING (1987),ADVENTURE
2064,2133,ADVENTURES IN BABYSITTING (1987),COMEDY
2065,2134,WEIRD SCIENCE (1985),COMEDY
2066,2135,DOCTOR DOLITTLE (1967),ADVENTURE
2066,2135,DOCTOR DOLITTLE (1967),MUSICAL
2067,2136,"NUTTY PROFESSOR, THE (1963)",COMEDY
2068,2137,CHARLOTTE'S WEB (1973),ANIMATION
2068,2137,CHARLOTTE'S WEB (1973),CHILDREN'S
2069,2138,WATERSHIP DOWN (1978),ANIMATION
2069,2138,WATERSHIP DOWN (1978),CHILDREN'S
2069,2138,WATERSHIP DOWN (1978),DRAMA
2069,2138,WATERSHIP DOWN (1978),FANTASY
2070,2139,"SECRET OF NIMH, THE (1982)",ANIMATION
2070,2139,"SECRET OF NIMH, THE (1982)",CHILDREN'S
2071,2140,"DARK CRYSTAL, THE (1982)",CHILDREN'S
2071,2140,"DARK CRYSTAL, THE (1982)",FANTASY
2071,2140,"DARK CRYSTAL, THE (1982)",SCI-FI
2072,2141,"AMERICAN TAIL, AN (1986)",ANIMATION
2072,2141,"AMERICAN TAIL, AN (1986)",CHILDREN'S
2072,2141,"AMERICAN TAIL, AN (1986)",COMEDY
2073,2142,"AMERICAN TAIL: FIEVEL GOES WEST, AN (1991)",ANIMATION
2073,2142,"AMERICAN TAIL: FIEVEL GOES WEST, AN (1991)",CHILDREN'S
2073,2142,"AMERICAN TAIL: FIEVEL GOES WEST, AN (1991)",COMEDY
2074,2143,LEGEND (1985),ADVENTURE
2074,2143,LEGEND (1985),FANTASY
2074,2143,LEGEND (1985),ROMANCE
2075,2144,SIXTEEN CANDLES (1984),COMEDY
2076,2145,PRETTY IN PINK (1986),COMEDY
2076,2145,PRETTY IN PINK (1986),DRAMA
2076,2145,PRETTY IN PINK (1986),ROMANCE
2077,2146,ST. ELMO'S FIRE (1985),DRAMA
2077,2146,ST. ELMO'S FIRE (1985),ROMANCE
2078,2147,"CLAN OF THE CAVE BEAR, THE (1986)",DRAMA
2079,2148,HOUSE (1986),COMEDY
2079,2148,HOUSE (1986),HORROR
2080,2149,HOUSE II: THE SECOND STORY (1987),COMEDY
2080,2149,HOUSE II: THE SECOND STORY (1987),HORROR
2081,2150,"GODS MUST BE CRAZY, THE (1980)",COMEDY
2082,2151,"GODS MUST BE CRAZY II, THE (1989)",COMEDY
2083,2152,AIR BUD: GOLDEN RECEIVER (1998),CHILDREN'S
2083,2152,AIR BUD: GOLDEN RECEIVER (1998),COMEDY
2084,2153,"AVENGERS, THE (1998)",ACTION
2084,2153,"AVENGERS, THE (1998)",ADVENTURE
2085,2154,HOW STELLA GOT HER GROOVE BACK (1998),DRAMA
2085,2154,HOW STELLA GOT HER GROOVE BACK (1998),ROMANCE
2086,2155,"SLUMS OF BEVERLY HILLS, THE (1998)",COMEDY
2087,2156,"BEST MAN, THE (IL TESTIMONE DELLO SPOSO) (1997)",COMEDY
2087,2156,"BEST MAN, THE (IL TESTIMONE DELLO SPOSO) (1997)",DRAMA
2088,2157,"CHAMBERMAID ON THE TITANIC, THE (1998)",ROMANCE
2089,2158,"HENRY: PORTRAIT OF A SERIAL KILLER, PART 2 (1996)",CRIME
2089,2158,"HENRY: PORTRAIT OF A SERIAL KILLER, PART 2 (1996)",HORROR
2090,2159,HENRY: PORTRAIT OF A SERIAL KILLER (1990),CRIME
2090,2159,HENRY: PORTRAIT OF A SERIAL KILLER (1990),HORROR
2091,2160,ROSEMARY'S BABY (1968),HORROR
2091,2160,ROSEMARY'S BABY (1968),THRILLER
2092,2161,"NEVERENDING STORY, THE (1984)",ADVENTURE
2092,2161,"NEVERENDING STORY, THE (1984)",CHILDREN'S
2092,2161,"NEVERENDING STORY, THE (1984)",FANTASY
2093,2162,"NEVERENDING STORY II: THE NEXT CHAPTER, THE (1990)",ADVENTURE
2093,2162,"NEVERENDING STORY II: THE NEXT CHAPTER, THE (1990)",CHILDREN'S
2093,2162,"NEVERENDING STORY II: THE NEXT CHAPTER, THE (1990)",FANTASY
2094,2163,ATTACK OF THE KILLER TOMATOES! (1980),COMEDY
2094,2163,ATTACK OF THE KILLER TOMATOES! (1980),HORROR
2095,2164,SURF NAZIS MUST DIE (1987),DRAMA
2096,2165,YOUR FRIENDS AND NEIGHBORS (1998),DRAMA
2097,2166,RETURN TO PARADISE (1998),DRAMA
2097,2166,RETURN TO PARADISE (1998),ROMANCE
2098,2167,BLADE (1998),ACTION
2098,2167,BLADE (1998),ADVENTURE
2098,2167,BLADE (1998),HORROR
2099,2168,DANCE WITH ME (1998),DRAMA
2099,2168,DANCE WITH ME (1998),ROMANCE
2100,2169,DEAD MAN ON CAMPUS (1998),COMEDY
2101,2170,WRONGFULLY ACCUSED (1998),ACTION
2101,2170,WRONGFULLY ACCUSED (1998),COMEDY
2102,2171,"NEXT STOP, WONDERLAND (1998)",COMEDY
2102,2171,"NEXT STOP, WONDERLAND (1998)",DRAMA
2102,2171,"NEXT STOP, WONDERLAND (1998)",ROMANCE
2103,2172,"STRIKE! (A.K.A. ALL I WANNA DO, THE HAIRY BIRD) (1998)",COMEDY
2104,2173,"NAVIGATOR: A MEDIAEVAL ODYSSEY, THE (1988)",ADVENTURE
2104,2173,"NAVIGATOR: A MEDIAEVAL ODYSSEY, THE (1988)",FANTASY
2104,2173,"NAVIGATOR: A MEDIAEVAL ODYSSEY, THE (1988)",SCI-FI
2105,2174,BEETLEJUICE (1988),COMEDY
2105,2174,BEETLEJUICE (1988),FANTASY
2106,2175,DÉJÀ VU (1997),DRAMA
2106,2175,DÉJÀ VU (1997),ROMANCE
2107,2176,ROPE (1948),THRILLER
2108,2177,FAMILY PLOT (1976),COMEDY
2108,2177,FAMILY PLOT (1976),THRILLER
2109,2178,FRENZY (1972),THRILLER
2110,2179,TOPAZ (1969),THRILLER
2111,2180,TORN CURTAIN (1966),THRILLER
2112,2181,MARNIE (1964),THRILLER
2113,2182,"WRONG MAN, THE (1956)",DRAMA
2113,2182,"WRONG MAN, THE (1956)",FILM-NOIR
2113,2182,"WRONG MAN, THE (1956)",THRILLER
2114,2183,"MAN WHO KNEW TOO MUCH, THE (1956)",THRILLER
2115,2184,"TROUBLE WITH HARRY, THE (1955)",MYSTERY
2115,2184,"TROUBLE WITH HARRY, THE (1955)",THRILLER
2116,2185,I CONFESS (1953),THRILLER
2117,2186,STRANGERS ON A TRAIN (1951),FILM-NOIR
2117,2186,STRANGERS ON A TRAIN (1951),THRILLER
2118,2187,STAGE FRIGHT (1950),MYSTERY
2118,2187,STAGE FRIGHT (1950),THRILLER
2119,2188,54 (1998),DRAMA
2120,2189,I MARRIED A STRANGE PERSON (1997),ANIMATION
2121,2190,WHY DO FOOLS FALL IN LOVE? (1998),DRAMA
2122,2191,"MERRY WAR, A (1997)",COMEDY
2123,2192,SEE THE SEA (REGARDE LA MER) (1997),DRAMA
2124,2193,WILLOW (1988),ACTION
2124,2193,WILLOW (1988),ADVENTURE
2124,2193,WILLOW (1988),FANTASY
2125,2194,"UNTOUCHABLES, THE (1987)",ACTION
2125,2194,"UNTOUCHABLES, THE (1987)",CRIME
2125,2194,"UNTOUCHABLES, THE (1987)",DRAMA
2126,2195,DIRTY WORK (1998),COMEDY
2127,2196,KNOCK OFF (1998),ACTION
2128,2197,FIRELIGHT (1997),DRAMA
2129,2198,MODULATIONS (1998),DOCUMENTARY
2130,2199,PHOENIX (1998),CRIME
2130,2199,PHOENIX (1998),DRAMA
2131,2200,UNDER CAPRICORN (1949),DRAMA
2132,2201,"PARADINE CASE, THE (1947)",DRAMA
2133,2202,LIFEBOAT (1944),DRAMA
2133,2202,LIFEBOAT (1944),THRILLER
2133,2202,LIFEBOAT (1944),WAR
2134,2203,SHADOW OF A DOUBT (1943),FILM-NOIR
2134,2203,SHADOW OF A DOUBT (1943),THRILLER
2135,2204,SABOTEUR (1942),THRILLER
2136,2205,MR. & MRS. SMITH (1941),COMEDY
2137,2206,SUSPICION (1941),MYSTERY
2137,2206,SUSPICION (1941),THRILLER
2138,2207,JAMAICA INN (1939),DRAMA
2139,2208,"LADY VANISHES, THE (1938)",COMEDY
2139,2208,"LADY VANISHES, THE (1938)",MYSTERY
2139,2208,"LADY VANISHES, THE (1938)",ROMANCE
2139,2208,"LADY VANISHES, THE (1938)",THRILLER
2140,2209,YOUNG AND INNOCENT (1937),CRIME
2140,2209,YOUNG AND INNOCENT (1937),THRILLER
2141,2210,SABOTAGE (1936),THRILLER
2142,2211,SECRET AGENT (1936),THRILLER
2143,2212,"MAN WHO KNEW TOO MUCH, THE (1934)",THRILLER
2144,2213,WALTZES FROM VIENNA (1933),COMEDY
2144,2213,WALTZES FROM VIENNA (1933),MUSICAL
2145,2214,NUMBER SEVENTEEN (1932),THRILLER
2146,2215,RICH AND STRANGE (1932),COMEDY
2146,2215,RICH AND STRANGE (1932),ROMANCE
2147,2216,"SKIN GAME, THE (1931)",DRAMA
2148,2217,ELSTREE CALLING (1930),COMEDY
2148,2217,ELSTREE CALLING (1930),MUSICAL
2149,2218,JUNO AND PAYCOCK (1930),DRAMA
2150,2219,MURDER! (1930),MYSTERY
2150,2219,MURDER! (1930),THRILLER
2151,2220,"MANXMAN, THE (1929)",DRAMA
2152,2221,BLACKMAIL (1929),THRILLER
2153,2222,CHAMPAGNE (1928),COMEDY
2154,2223,"FARMER'S WIFE, THE (1928)",COMEDY
2155,2224,DOWNHILL (1927),DRAMA
2156,2225,EASY VIRTUE (1927),DRAMA
2157,2226,"RING, THE (1927)",DRAMA
2158,2227,"LODGER, THE (1926)",THRILLER
2159,2228,"MOUNTAIN EAGLE, THE (1926)",DRAMA
2160,2229,"PLEASURE GARDEN, THE (1925)",DRAMA
2161,2230,ALWAYS TELL YOUR WIFE (1923),COMEDY
2162,2231,ROUNDERS (1998),CRIME
2162,2231,ROUNDERS (1998),DRAMA
2163,2232,CUBE (1997),SCI-FI
2163,2232,CUBE (1997),THRILLER
2164,2233,DIGGING TO CHINA (1998),DRAMA
2165,2234,LET'S TALK ABOUT SEX (1998),DRAMA
2166,2235,ONE MAN'S HERO (1999),DRAMA
2166,2235,ONE MAN'S HERO (1999),WAR
2167,2236,SIMON BIRCH (1998),DRAMA
2168,2237,WITHOUT LIMITS (1998),DRAMA
2169,2238,SEVEN BEAUTIES (PASQUALINO SETTEBELLEZZE) (1976),COMEDY
2169,2238,SEVEN BEAUTIES (PASQUALINO SETTEBELLEZZE) (1976),DRAMA
2170,2239,SWEPT AWAY (TRAVOLTI DA UN INSOLITO DESTINO NELL'AZZURRO MARE D'AGOSTO) (1975),COMEDY
2170,2239,SWEPT AWAY (TRAVOLTI DA UN INSOLITO DESTINO NELL'AZZURRO MARE D'AGOSTO) (1975),DRAMA
2171,2240,MY BODYGUARD (1980),DRAMA
2172,2241,CLASS (1983),COMEDY
2173,2242,"GRANDVIEW, U.S.A. (1984)",DRAMA
2174,2243,BROADCAST NEWS (1987),COMEDY
2174,2243,BROADCAST NEWS (1987),DRAMA
2174,2243,BROADCAST NEWS (1987),ROMANCE
2175,2244,"ALLNIGHTER, THE (1987)",COMEDY
2175,2244,"ALLNIGHTER, THE (1987)",ROMANCE
2176,2245,WORKING GIRL (1988),COMEDY
2176,2245,WORKING GIRL (1988),DRAMA
2177,2246,STARS AND BARS (1988),COMEDY
2178,2247,MARRIED TO THE MOB (1988),COMEDY
2179,2248,SAY ANYTHING... (1989),COMEDY
2179,2248,SAY ANYTHING... (1989),DRAMA
2179,2248,SAY ANYTHING... (1989),ROMANCE
2180,2249,MY BLUE HEAVEN (1990),COMEDY
2181,2250,MEN DON'T LEAVE (1990),DRAMA
2182,2251,"CABINET OF DR. RAMIREZ, THE (1991)",COMEDY
2183,2252,HERO (1992),COMEDY
2183,2252,HERO (1992),DRAMA
2184,2253,TOYS (1992),ACTION
2184,2253,TOYS (1992),COMEDY
2184,2253,TOYS (1992),FANTASY
2185,2254,CHOICES (1981),DRAMA
2186,2255,YOUNG DOCTORS IN LOVE (1982),COMEDY
2187,2256,PARASITE (1982),HORROR
2187,2256,PARASITE (1982),SCI-FI
2188,2257,NO SMALL AFFAIR (1984),COMEDY
2188,2257,NO SMALL AFFAIR (1984),ROMANCE
2189,2258,MASTER NINJA I (1984),ACTION
2190,2259,BLAME IT ON RIO (1984),COMEDY
2190,2259,BLAME IT ON RIO (1984),ROMANCE
2191,2260,WISDOM (1986),ACTION
2191,2260,WISDOM (1986),CRIME
2192,2261,ONE CRAZY SUMMER (1986),COMEDY
2193,2262,ABOUT LAST NIGHT... (1986),COMEDY
2193,2262,ABOUT LAST NIGHT... (1986),DRAMA
2193,2262,ABOUT LAST NIGHT... (1986),ROMANCE
2194,2263,"SEVENTH SIGN, THE (1988)",THRILLER
2195,2264,WE'RE NO ANGELS (1989),DRAMA
2196,2265,NOTHING BUT TROUBLE (1991),ADVENTURE
2196,2265,NOTHING BUT TROUBLE (1991),COMEDY
2197,2266,"BUTCHER'S WIFE, THE (1991)",COMEDY
2197,2266,"BUTCHER'S WIFE, THE (1991)",ROMANCE
2198,2267,MORTAL THOUGHTS (1991),MYSTERY
2198,2267,MORTAL THOUGHTS (1991),THRILLER
2199,2268,"FEW GOOD MEN, A (1992)",CRIME
2199,2268,"FEW GOOD MEN, A (1992)",DRAMA
2200,2269,INDECENT PROPOSAL (1993),DRAMA
2201,2270,"CENTURY OF CINEMA, A (1994)",DOCUMENTARY
2202,2271,PERMANENT MIDNIGHT (1998),DRAMA
2203,2272,ONE TRUE THING (1998),DRAMA
2204,2273,RUSH HOUR (1998),ACTION
2204,2273,RUSH HOUR (1998),THRILLER
2205,2274,LILIAN'S STORY (1995),DRAMA
2206,2275,SIX-STRING SAMURAI (1998),ACTION
2206,2275,SIX-STRING SAMURAI (1998),ADVENTURE
2206,2275,SIX-STRING SAMURAI (1998),SCI-FI
2207,2276,"SOLDIER'S DAUGHTER NEVER CRIES, A (1998)",DRAMA
2208,2277,SOMEWHERE IN THE CITY (1997),DRAMA
2209,2278,RONIN (1998),ACTION
2209,2278,RONIN (1998),CRIME
2209,2278,RONIN (1998),THRILLER
2210,2279,URBAN LEGEND (1998),HORROR
2210,2279,URBAN LEGEND (1998),THRILLER
2211,2280,CLAY PIGEONS (1998),CRIME
2212,2281,MONUMENT AVE. (1998),CRIME
2213,2282,PECKER (1998),COMEDY
2213,2282,PECKER (1998),DRAMA
2214,2283,"SHELTERING SKY, THE (1990)",DRAMA
2215,2284,BANDIT QUEEN (1994),DRAMA
2216,2285,IF.... (1968),DRAMA
2217,2286,"FIENDISH PLOT OF DR. FU MANCHU, THE (1980)",COMEDY
2218,2287,THEM! (1954),SCI-FI
2218,2287,THEM! (1954),THRILLER
2218,2287,THEM! (1954),WAR
2219,2288,"THING, THE (1982)",ACTION
2219,2288,"THING, THE (1982)",HORROR
2219,2288,"THING, THE (1982)",SCI-FI
2219,2288,"THING, THE (1982)",THRILLER
2220,2289,"PLAYER, THE (1992)",COMEDY
2220,2289,"PLAYER, THE (1992)",DRAMA
2221,2290,STARDUST MEMORIES (1980),COMEDY
2221,2290,STARDUST MEMORIES (1980),DRAMA
2222,2291,EDWARD SCISSORHANDS (1990),DRAMA
2222,2291,EDWARD SCISSORHANDS (1990),ROMANCE
2223,2292,OVERNIGHT DELIVERY (1996),ROMANCE
2224,2293,SHADRACH (1998),DRAMA
2225,2294,ANTZ (1998),ANIMATION
2225,2294,ANTZ (1998),CHILDREN'S
2226,2295,"IMPOSTORS, THE (1998)",COMEDY
2227,2296,"NIGHT AT THE ROXBURY, A (1998)",COMEDY
2228,2297,WHAT DREAMS MAY COME (1998),DRAMA
2228,2297,WHAT DREAMS MAY COME (1998),ROMANCE
2229,2298,STRANGELAND (1998),THRILLER
2230,2299,"BATTLE OF THE SEXES, THE (1959)",COMEDY
2231,2300,"PRODUCERS, THE (1968)",COMEDY
2231,2300,"PRODUCERS, THE (1968)",MUSICAL
2232,2301,HISTORY OF THE WORLD: PART I (1981),COMEDY
2233,2302,MY COUSIN VINNY (1992),COMEDY
2234,2303,NASHVILLE (1975),DRAMA
2234,2303,NASHVILLE (1975),MUSICAL
2235,2304,LOVE IS THE DEVIL (1998),DRAMA
2236,2305,SLAM (1998),DRAMA
2237,2306,HOLY MAN (1998),COMEDY
2238,2307,ONE TOUGH COP (1998),ACTION
2238,2307,ONE TOUGH COP (1998),DRAMA
2239,2308,DETROIT 9000 (1973),ACTION
2239,2308,DETROIT 9000 (1973),CRIME
2240,2309,"INHERITORS, THE (DIE SIEBTELBAUERN) (1998)",DRAMA
2241,2310,"MIGHTY, THE (1998)",DRAMA
2242,2311,2010 (1984),MYSTERY
2242,2311,2010 (1984),SCI-FI
2243,2312,CHILDREN OF A LESSER GOD (1986),DRAMA
2244,2313,"ELEPHANT MAN, THE (1980)",DRAMA
2245,2314,BELOVED (1998),DRAMA
2246,2315,BRIDE OF CHUCKY (1998),HORROR
2246,2315,BRIDE OF CHUCKY (1998),THRILLER
2247,2316,PRACTICAL MAGIC (1998),DRAMA
2247,2316,PRACTICAL MAGIC (1998),ROMANCE
2248,2317,"ALARMIST, THE (1997)",COMEDY
2249,2318,HAPPINESS (1998),COMEDY
2250,2319,REACH THE ROCK (1997),COMEDY
2251,2320,APT PUPIL (1998),DRAMA
2251,2320,APT PUPIL (1998),THRILLER
2252,2321,PLEASANTVILLE (1998),COMEDY
2253,2322,SOLDIER (1998),ACTION
2253,2322,SOLDIER (1998),ADVENTURE
2253,2322,SOLDIER (1998),SCI-FI
2253,2322,SOLDIER (1998),THRILLER
2253,2322,SOLDIER (1998),WAR
2254,2323,"CRUISE, THE (1998)",DOCUMENTARY
2255,2324,LIFE IS BEAUTIFUL (LA VITA È BELLA) (1997),COMEDY
2255,2324,LIFE IS BEAUTIFUL (LA VITA È BELLA) (1997),DRAMA
2256,2325,ORGAZMO (1997),COMEDY
2257,2326,SHATTERED IMAGE (1998),DRAMA
2257,2326,SHATTERED IMAGE (1998),THRILLER
2258,2327,TALES FROM THE DARKSIDE: THE MOVIE (1990),HORROR
2259,2328,VAMPIRES (1998),HORROR
2260,2329,AMERICAN HISTORY X (1998),DRAMA
2261,2330,HANDS ON A HARD BODY (1996),DOCUMENTARY
2262,2331,LIVING OUT LOUD (1998),COMEDY
2262,2331,LIVING OUT LOUD (1998),ROMANCE
2263,2332,BELLY (1998),CRIME
2263,2332,BELLY (1998),DRAMA
2264,2333,GODS AND MONSTERS (1998),DRAMA
2265,2334,"SIEGE, THE (1998)",ACTION
2265,2334,"SIEGE, THE (1998)",THRILLER
2266,2335,"WATERBOY, THE (1998)",COMEDY
2267,2336,ELIZABETH (1998),DRAMA
2268,2337,VELVET GOLDMINE (1998),DRAMA
2269,2338,I STILL KNOW WHAT YOU DID LAST SUMMER (1998),HORROR
2269,2338,I STILL KNOW WHAT YOU DID LAST SUMMER (1998),MYSTERY
2269,2338,I STILL KNOW WHAT YOU DID LAST SUMMER (1998),THRILLER
2270,2339,I'LL BE HOME FOR CHRISTMAS (1998),COMEDY
2270,2339,I'LL BE HOME FOR CHRISTMAS (1998),ROMANCE
2271,2340,MEET JOE BLACK (1998),ROMANCE
2272,2341,DANCING AT LUGHNASA (1998),DRAMA
2273,2342,HARD CORE LOGO (1996),COMEDY
